Entity ID,Entity,Payoff,Product IDs,Internal Product ID,Product Name,Underlying(s),Product Creator,Product Create Time,Product Modify Time,Traded,KID Creator,KID Lang,KID Publish Time,Notional CCY,Notional Amount,FX Rate,Notional (EUR),Moderate Price (%),Moderate Return,RIY @RHP (%),KID Date,SRI
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-AgRNY0uf,95424,AUTOCALLABLE," CS FP Equity, CSCO UQ Equity, FCA IM Equity",API (STP),8/2/2018,8/2/2018,,NULL,NULL,NULL,USD,NULL,1.1345,NULL,107.95,3.89,0.52,8/2/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-f7528646-b39c-4f0a-bf49-f35bf935e25f,95425,AUTOCALLABLE," AMZN UQ Equity, GOOG UQ Equity, NVDA UQ Equity",API (STP),8/2/2018,8/2/2018,,NULL,NULL,NULL,USD,NULL,1.1345,NULL,103.9,3.9,1.79,8/2/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-b6326c68-42bf-457a-8fe2-3f3b5858cda8,95427,AUTOCALLABLE," GS UN Equity, BAC UN Equity, MS UN Equity, WFC UN Equity",API (STP),8/2/2018,8/2/2018,,NULL,NULL,NULL,USD,NULL,1.1413,NULL,112.03,3.87,0.94,8/2/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-0986fb98-5f06-40cc-bfc9-a357254d5d0c,95428,AUTOCALLABLE," AMZN UQ Equity, GOOG UQ Equity, MSFT UQ Equity, AAPL UQ Equity",API (STP),8/2/2018,8/2/2018,,NULL,NULL,NULL,USD,NULL,1.1413,NULL,112.83,4.11,1.05,8/2/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-46QKvkbV,95437,AUTOCALLABLE," MC FP Equity, KER FP Equity, RMS FP Equity",API (STP),8/6/2018,8/6/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,103.9,1.28,0.46,8/6/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-350a5b1d-1cdc-493a-912f-9e8e4882a73d,95458,AUTOCALLABLE," AMZN UQ Equity, AAPL UQ Equity, GOOGL UQ Equity",API (STP),8/6/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.1413,NULL,105.79,3.82,0,8/15/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-e06aa798-89b1-42a9-aefd-5084277077e0,95459,AUTOCALLABLE," KO UN Equity, ABI BB Equity, SBUX UQ Equity, PEP UQ Equity",API (STP),8/6/2018,8/6/2018,,NULL,NULL,NULL,USD,NULL,1.1344,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-25e2b311-672d-483a-8af3-2872516d1f3d,95460,AUTOCALLABLE," KO UN Equity, ABI BB Equity, SBUX UQ Equity, PEP UQ Equity",API (STP),8/6/2018,8/7/2018,,NULL,NULL,NULL,USD,NULL,1.1344,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-ddcdaf4d-c779-4f29-9df9-b9b404a47f93,95463,AUTOCALLABLE, SX5E Index,API (STP),8/7/2018,8/7/2018,,NULL,NULL,NULL,USD,NULL,1.1482,NULL,132.81,5.84,0,8/7/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-464cb346-5395-4355-839b-3aba8f75e0c7,95484,AUTOCALLABLE," MO UN Equity, BUD UN Equity, TAP UN Equity",API (STP),8/8/2018,8/8/2018,,NULL,NULL,NULL,USD,NULL,1.1678,NULL,106.85,4.51,2.18,8/8/2018,3
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-7360949b-63c7-4be4-8078-282815d62a9c,95485,AUTOCALLABLE," SX5E Index, NKY Index, SPX Index",API (STP),8/8/2018,8/8/2018,,NULL,NULL,NULL,USD,NULL,1.1571,NULL,136.55,8.1,0,8/8/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-e004bcf0-5717-4e01-b28d-e15916102adf,95486,AUTOCALLABLE," SX5E Index, NKY Index, SPX Index",API (STP),8/8/2018,8/8/2018,,NULL,NULL,NULL,USD,NULL,1.1571,NULL,134.32,7.66,0,8/8/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-dd5d0021-0bcf-4da4-b867-48910d8b378a,95487,AUTOCALLABLE," HPQ UN Equity, QCOM UQ Equity, NVDA UQ Equity",API (STP),8/8/2018,8/8/2018,,NULL,NULL,NULL,USD,NULL,1.1678,NULL,106.85,4.51,2.04,8/8/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-e43b5cdd-514c-45a2-92f8-c90bed63502f,95489,AUTOCALLABLE," RIO LN Equity, AAL LN Equity, GLEN LN Equity",API (STP),8/8/2018,8/8/2018,,NULL,NULL,NULL,GBP,NULL,0.90091,NULL,104,2.64,2.03,8/8/2018,6
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-972835d8-21b7-439e-b0d2-55e7185fcb99,95490,AUTOCALLABLE," BARC LN Equity, DBK GY Equity, SAN SQ Equity",API (STP),8/8/2018,8/8/2018,,NULL,NULL,NULL,USD,NULL,1.1571,NULL,104.46,4.46,2.84,8/8/2018,6
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-d86e5abf-07e8-4a31-90ae-80eb82a70595,95491,AUTOCALLABLE," ADS GY Equity, MKS LN Equity, FCA IM Equity",API (STP),8/8/2018,8/8/2018,,NULL,NULL,NULL,GBP,NULL,0.90091,NULL,104.77,3.15,2.22,8/8/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-f1466334-47c7-4a63-a706-d2bed0f25bd7,95499,AUTOCALLABLE," RIO LN Equity, AAL LN Equity, GLEN LN Equity",API (STP),8/9/2018,8/9/2018,,NULL,NULL,NULL,GBP,NULL,0.90091,NULL,104,2.64,1.68,8/9/2018,6
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-52bf6db4-bbff-4f05-9d1b-77d795098faf,95512,AUTOCALLABLE, SX5E Index,API (STP),8/10/2018,8/10/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,109.65,1.86,0.18,8/10/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-9a732dfa-9a1d-4a68-9759-d16e71a7b18b,95513,AUTOCALLABLE, SX5E Index,API (STP),8/10/2018,8/10/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,110.01,1.93,0.24,8/10/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-2f2d9f57-479f-452c-82c9-a27b09b57959,95515,AUTOCALLABLE," MC FP Equity, KER FP Equity, CFR SW Equity",API (STP),8/10/2018,8/10/2018,,NULL,NULL,NULL,USD,NULL,1.154,NULL,109.49,3.07,0.82,8/10/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-249504ba-75e5-4750-ae3f-e8ee5a9f189c,95518,AUTOCALLABLE," MSFT UQ Equity, SAP GY Equity, CRM UN Equity",API (STP),8/10/2018,8/10/2018,,NULL,NULL,NULL,USD,NULL,1.154,NULL,110.84,3.49,0.15,8/10/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-da11ae75-93a8-4d3d-a92e-fb011a4fa92c,95519,AUTOCALLABLE," AMZN UQ Equity, GOOGL UQ Equity, MU UQ Equity",API (STP),8/10/2018,8/10/2018,,NULL,NULL,NULL,USD,NULL,1.154,NULL,110.84,3.49,0.56,8/10/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-c01e2687-7585-4641-b6bf-53f1aa1dd796,95520,AUTOCALLABLE," FB UQ Equity, NVDA UQ Equity",API (STP),8/10/2018,8/10/2018,,NULL,NULL,NULL,USD,NULL,1.154,NULL,110.23,4.99,0.67,8/10/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-e88e0feb-786d-4d43-8638-e90df72fd87f,95522,AUTOCALLABLE," CELG UQ Equity, DAI GY Equity, 7974 JT Equity",API (STP),8/10/2018,8/10/2018,,NULL,NULL,NULL,USD,NULL,1.1377,NULL,107.41,3.6,0.12,8/10/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-a438bfba-f54b-428a-9429-a4881539c7e1,95523,AUTOCALLABLE," FB UQ Equity, NVDA UQ Equity",API (STP),8/10/2018,8/10/2018,,NULL,NULL,NULL,USD,NULL,1.154,NULL,110.1,4.93,0.85,8/10/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-9da46da8-787f-4e0f-b0e2-644713c3ad4e,95524,AUTOCALLABLE," MSFT UQ Equity, SAP GY Equity, CRM UN Equity",API (STP),8/10/2018,8/10/2018,,NULL,NULL,NULL,USD,NULL,1.154,NULL,110.84,3.49,0.11,8/10/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-5c0fac96-9e4e-4bcd-9d9f-78033ef88690,95533,AUTOCALLABLE," HPQ UN Equity, QCOM UQ Equity, NVDA UQ Equity",API (STP),8/13/2018,8/13/2018,,NULL,NULL,NULL,GBP,NULL,0.90583,NULL,103.71,2.45,2.05,8/15/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-a94692fe-edac-4b16-b6d0-6eaff23e6348,95534,AUTOCALLABLE," PNC UN Equity, SMSN LI Equity, AVGO UQ Equity",API (STP),8/13/2018,8/13/2018,,NULL,NULL,NULL,USD,NULL,1.1678,NULL,111.79,3.77,0.51,8/13/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-dc4febd1-6c12-44d0-ab07-49b0b9f02f54,95535,AUTOCALLABLE," NESN SW Equity, NOVN SW Equity, ROG SW Equity",API (STP),8/13/2018,8/13/2018,,NULL,NULL,NULL,CHF,NULL,1.14428,NULL,101.9,0.52,0.72,8/13/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-f3bc63ff-ac46-4405-be46-a18e0d14dd38,95536,AUTOCALLABLE," NESN SW Equity, NOVN SW Equity, ROG SW Equity",API (STP),8/13/2018,8/13/2018,,NULL,NULL,NULL,CHF,NULL,1.14428,NULL,101.9,0.52,0.72,8/13/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-kdNEhwLV,95541,AUTOCALLABLE," INGA NA Equity, BNP FP Equity, BBVA SQ Equity",API (STP),8/14/2018,8/14/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,101.56,0.52,0.06,8/14/2018,3
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-e4bf92af-a52d-4919-8509-b622073a678c,95546,AUTOCALLABLE," NDA SS Equity, SWEDA SS Equity, SHBA SS Equity, SEBA SS Equity",API (STP),8/14/2018,8/14/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,105.18,1.02,1.08,8/14/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-b13d4bb1-6428-4d7a-a49e-797cf3069cae,95557,AUTOCALLABLE," KO UN Equity, ABI BB Equity, SBUX UQ Equity, PEP UQ Equity",API (STP),8/15/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.1413,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-281438ab-159b-4f09-b657-128d06c9d485,95558,AUTOCALLABLE," KO UN Equity, ABI BB Equity, SBUX UQ Equity, PEP UQ Equity",API (STP),8/15/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.1413,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-93d166af-16a7-4864-b889-96f60606aaef,95559,AUTOCALLABLE," KO UN Equity, ABI BB Equity, SBUX UQ Equity, PEP UQ Equity",API (STP),8/15/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.154,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-5e34c710-f0ec-41c5-9e9a-0d3ddb687c6a,95561,AUTOCALLABLE," KO UN Equity, ABI BB Equity, SBUX UQ Equity, PEP UQ Equity",API (STP),8/15/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.154,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-95000600-bace-4447-9fd5-323f24a4506c,95563,AUTOCALLABLE," BABA UN Equity, BIDU UQ Equity, 700 HK Equity",API (STP),8/15/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.1571,NULL,116.02,5.07,0.65,8/15/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-2f2b63fd-71d4-4b9b-82ff-2dad94d3e257,95564,AUTOCALLABLE," KO UN Equity, ABI BB Equity, SBUX UQ Equity, PEP UQ Equity",API (STP),8/15/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.1571,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-03ca2cf3-d27a-4d4d-9caf-7f80d5df389c,95565,AUTOCALLABLE," KO UN Equity, ABI BB Equity, SBUX UQ Equity, PEP UQ Equity",API (STP),8/15/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.1671,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-9e8fd00c-2202-4fd4-8711-d0a292fa6cfc,95566,AUTOCALLABLE," KO UN Equity, ABI BB Equity, SBUX UQ Equity, PEP UQ Equity",API (STP),8/15/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.1671,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-aa0fa7ac-a9f1-457d-af7a-f10ec894c676,95567,AUTOCALLABLE," VALE UN Equity, PBR UN Equity, ITUB UN Equity",API (STP),8/15/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.1571,NULL,111.5,3.69,1.2,8/15/2018,6
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-3029b156-4116-43db-9b12-7c8bc0573319,95568,AUTOCALLABLE," AMZN UQ Equity, MSFT UQ Equity, AAPL UQ Equity, GOOGL UQ Equity",API (STP),8/15/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.1671,NULL,112.85,4.11,1.04,8/15/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-cbf97459-0ff3-436a-9d4a-3614a060f534,95569,AUTOCALLABLE," V UN Equity, AXP UN Equity, MA UN Equity",API (STP),8/15/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.154,NULL,108.55,4.17,1.42,8/15/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-674a696c-0948-419b-ba05-1ebfe90bf142,95571,AUTOCALLABLE," SX5E Index, UKX Index, SMI Index, RTY Index",API (STP),8/16/2018,8/16/2018,,NULL,NULL,NULL,USD,NULL,1.1671,NULL,125.43,5.83,0.64,8/16/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-5f95c932-0af7-4eae-9b96-6131f52aafef,95580,AUTOCALLABLE," AIG UN Equity, CCL UN Equity, AVGO UQ Equity",API (STP),8/16/2018,8/16/2018,,NULL,NULL,NULL,USD,NULL,1.1597,NULL,117.81,5.62,1.1,8/16/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-78f6a565-066d-4316-82cd-54818d60c994,95584,AUTOCALLABLE," MSFT UQ Equity, FB UQ Equity, AAPL UQ Equity",API (STP),8/17/2018,8/17/2018,,NULL,NULL,NULL,USD,NULL,1.1619,NULL,111.99,7.85,1.94,8/17/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-1e09adb4-23cb-43a9-a6f3-78ff21d72b5d,95585,AUTOCALLABLE, FB UQ Equity,API (STP),8/17/2018,8/17/2018,,NULL,NULL,NULL,USD,NULL,1.154,NULL,106.62,3.26,1.34,8/17/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-e0221c9c-ee0f-4426-9a51-83da0f7656eb,95599,AUTOCALLABLE, GOOGL UQ Equity,API (STP),8/21/2018,8/21/2018,,NULL,NULL,NULL,USD,NULL,1.163,NULL,107.59,7.59,0,8/21/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-b4e64a29-e95c-4494-aa0e-147748ac711b,95601,AUTOCALLABLE, UG FP Equity,API (STP),8/21/2018,8/21/2018,,NULL,NULL,NULL,USD,NULL,1.163,NULL,110.93,10.93,0,8/21/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-5ba16176-4a3a-46a6-8d16-bce26ef25911,95609,AUTOCALLABLE," BAC UN Equity, JPM UN Equity, WFC UN Equity",API (STP),8/21/2018,8/21/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,102.7,0.89,0.75,8/21/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-mki08627,95610,AUTOCALLABLE," UBSG SW Equity, ROG SW Equity, CFR SW Equity",API (STP),8/21/2018,8/21/2018,,NULL,NULL,NULL,CHF,NULL,1.12628,NULL,100.87,0.87,1.76,8/21/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-5188ae5b-13fa-40c9-afbd-17a7fb9e7319,95612,AUTOCALLABLE," BAC UN Equity, JPM UN Equity, WFC UN Equity",API (STP),8/21/2018,8/21/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,102.69,0.89,0.75,8/21/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-7facd151-99d3-4b54-b167-1605b157231e,95613,AUTOCALLABLE," BAC UN Equity, JPM UN Equity, WFC UN Equity",API (STP),8/21/2018,8/21/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,102.69,0.89,0.75,8/21/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-74b50d10-e084-42dc-8e67-28c17da1f5f7,95614,AUTOCALLABLE," BAC UN Equity, JPM UN Equity, WFC UN Equity",API (STP),8/21/2018,8/21/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,102.69,0.89,0.74,8/21/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-cb7ef5fd-8819-42f3-a5e7-112d41e40205,95618,AUTOCALLABLE," STMN SW Equity, LOGN SW Equity, LONN SW Equity",API (STP),8/22/2018,8/22/2018,,NULL,NULL,NULL,CHF,NULL,1.14181,NULL,100.28,0.57,1.59,8/22/2018,6
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-d7633830-ecde-4758-adc2-f4c266529a94,95619,AUTOCALLABLE," STMN SW Equity, LOGN SW Equity, LONN SW Equity",API (STP),8/22/2018,8/22/2018,,NULL,NULL,NULL,CHF,NULL,1.14181,NULL,101.04,2.08,1.61,8/22/2018,6
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-744e14c1-ccf8-44a3-b835-26451fdb323d,95621,AUTOCALLABLE," QCOM UQ Equity, NVDA UQ Equity, ADBE UQ Equity",API (STP),8/22/2018,8/22/2018,,NULL,NULL,NULL,USD,NULL,1.1553,NULL,106.07,4.01,1.82,8/22/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-ZxuRpM1z,95622,AUTOCALLABLE," UBSG SW Equity, ROG SW Equity, CFR SW Equity",API (STP),8/22/2018,8/22/2018,,NULL,NULL,NULL,CHF,NULL,1.12843,NULL,100.88,0.88,1.74,8/22/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-a7c0b089-b85c-4d3e-a23d-fdd7252089c3,95623,AUTOCALLABLE," AMZN UQ Equity, CRM UN Equity",API (STP),8/22/2018,8/22/2018,,NULL,NULL,NULL,USD,NULL,1.1582,NULL,102.64,5.4,2.65,8/22/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-4ea8e955-b0ca-4b95-aaf0-eddf34646f3c,95625,AUTOCALLABLE," JNJ UN equity, PG UN Equity, KO UN Equity, CL UN Equity, MDLZ UQ Equity",API (STP),8/22/2018,8/22/2018,,NULL,NULL,NULL,USD,NULL,1.1619,NULL,111.98,3.85,0.78,8/22/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-4b7d9415-f120-430c-8df1-d866ef9bbad8,95626,AUTOCALLABLE," BABA UN Equity, BIDU UQ Equity, 700 HK Equity",API (STP),8/22/2018,8/22/2018,,NULL,NULL,NULL,CHF,NULL,1.13103,NULL,102.96,1.47,1.04,8/22/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-d7b6a0b5-e26e-40dd-b170-9c2719ee7514,95636,AUTOCALLABLE," INGA NA Equity, DG FP Equity, BABA UN Equity",API (STP),8/23/2018,8/23/2018,,NULL,NULL,NULL,USD,NULL,1.1553,NULL,109.72,4.74,0.61,8/23/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-9vX0OGVn,95637,AUTOCALLABLE," DTE GY Equity, ORA FP Equity, ILD FP Equity",API (STP),8/23/2018,8/23/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,102.74,0.9,0.3,8/23/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-zmhYQqLw,95638,AUTOCALLABLE," CON GY Equity, FR FP Equity, ML FP Equity",API (STP),8/23/2018,8/23/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,101.45,0.48,0.3,8/23/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-9387b26c-a076-4133-9132-769487feec46,95639,AUTOCALLABLE," INGA NA Equity, DG FP Equity, BABA UN Equity",API (STP),8/23/2018,8/23/2018,,NULL,NULL,NULL,USD,NULL,1.1553,NULL,109.72,4.74,0.63,8/23/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-0a9f6387-9907-4bb2-bbd6-31a55785f58b,95641,AUTOCALLABLE," INGA NA Equity, DG FP Equity, BABA UN Equity",API (STP),8/23/2018,8/23/2018,,NULL,NULL,NULL,USD,NULL,1.1553,NULL,107.63,3.75,0.6,8/23/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-e1b97e1c-19ca-4f4d-a81c-63ac1eeb0396,95642,AUTOCALLABLE," CMCSA UQ Equity, MLCO UQ Equity",API (STP),8/23/2018,8/23/2018,,NULL,NULL,NULL,CHF,NULL,1.13103,NULL,101.56,0.78,1.16,8/23/2018,6
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-425f7386-1260-4c1f-a0e6-ffa1bd2bc185,95645,AUTOCALLABLE," CXO UN Equity, RDS/A UN Equity",API (STP),8/24/2018,8/24/2018,,NULL,NULL,NULL,CHF,NULL,1.11995,NULL,100.47,0.23,1.02,8/24/2018,6
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-d314ed9c-ca2e-4ec7-9163-57729de52bb0,95647,AUTOCALLABLE, SX5E Index,API (STP),8/24/2018,8/24/2018,,NULL,NULL,NULL,USD,NULL,1.1553,NULL,110.1,3.26,0.43,8/24/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-e1c59ee2-cac5-48d2-9738-d3e823b80606,95648,AUTOCALLABLE, SX5E Index,API (STP),8/24/2018,8/24/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,106.88,1.34,0.04,8/24/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-f920307f-33ce-4650-88b0-571283bf2cb3,95654,AUTOCALLABLE," GOOG UQ Equity, BAC UN Equity, NVDA UQ Equity",API (STP),8/27/2018,8/27/2018,,NULL,NULL,NULL,USD,NULL,1.169,NULL,112,3.85,0.93,8/27/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-9e9835cb-e29a-4331-9c04-3628cae77a2a,95655,AUTOCALLABLE, SX5E Index,API (STP),8/27/2018,8/27/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,111.96,1.42,0.35,8/27/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-97d90a54-6842-4b50-acb0-56b6098f8ba1,95656,AUTOCALLABLE, SX5E Index,API (STP),8/27/2018,8/27/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,111.96,1.42,0.37,8/27/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-a6dbbb28-030d-4cec-ba01-5ad5343d3690,95657,AUTOCALLABLE," CXO UN Equity, RDS/A UN Equity, CLR UN Equity",API (STP),8/28/2018,8/28/2018,,NULL,NULL,NULL,USD,NULL,1.1606,NULL,115.09,15.09,0,9/2/2018,6
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-c3260aa6-b0bb-4203-9fe8-6c314c6e3eba,95661,AUTOCALLABLE," CXO UN Equity, RDS/A UN Equity, CLR UN Equity",API (STP),8/28/2018,8/28/2018,,NULL,NULL,NULL,CHF,NULL,1.13619,NULL,101.56,0.77,1.17,8/28/2018,6
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-ba401d49-e046-407c-a5ce-de43ec935eb6,95662,AUTOCALLABLE," PM UN Equity, BATS LN Equity, PYPL UQ Equity",API (STP),8/28/2018,8/28/2018,,NULL,NULL,NULL,USD,NULL,1.1625,NULL,106.68,3.29,1.89,8/30/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-dc10995b-b4e9-48ab-88c3-102ca7673a9c,95668,AUTOCALLABLE," MC FP Equity, KER FP Equity, CFR SW Equity",API (STP),8/28/2018,8/28/2018,,NULL,NULL,NULL,USD,NULL,1.1553,NULL,108.44,4.78,1.5,8/28/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-129c7776-eb55-468a-89b3-41e71260e42c,95671,AUTOCALLABLE," MC FP Equity, KER FP Equity, UHR SW Equity",API (STP),8/29/2018,8/29/2018,,NULL,NULL,NULL,USD,NULL,1.1626,NULL,106.48,6.48,1.02,8/29/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-85097eb5-7d3c-46ab-bb63-c878b6449d15,95676,AUTOCALLABLE," BABA UN Equity, BIDU UQ Equity, 700 HK Equity",API (STP),8/29/2018,8/29/2018,,NULL,NULL,NULL,CHF,NULL,1.13103,NULL,101.51,0.75,1.03,8/29/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-5e435933-ba71-4552-baf6-f22165062e70,95682,AUTOCALLABLE, SX5E Index,API (STP),8/29/2018,9/3/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,102.78,2.78,0,9/3/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-d691f5d5-c965-4447-ab38-d4dc5522e2c7,95683,AUTOCALLABLE," ORCL UN Equity, YNDX UQ Equity",API (STP),8/29/2018,8/29/2018,,NULL,NULL,NULL,CHF,NULL,1.13026,NULL,102.07,1.02,1.43,8/29/2018,6
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-fcb2d0b1-28b9-43b1-bd9f-226a4c4f60e7,95689,AUTOCALLABLE, SX5E Index,API (STP),8/30/2018,8/30/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,110.39,1.24,0,8/30/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-2fab8b07-7f52-4c00-88a1-dc27b64e9302,95690,AUTOCALLABLE, SX5E Index,API (STP),8/30/2018,8/30/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,114.06,1.32,0,8/31/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-05be8127-0552-4225-8424-b27be7c4f529,95691,AUTOCALLABLE, SX5E Index,API (STP),8/30/2018,8/30/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,112.15,1.28,0,8/30/2018,4
